category,design,metric,value
amplifier,Ramos_PFC_Pin_3,sr_rise,0.224571
amplifier,Ramos_PFC_Pin_3,sr_fall,0.080292
amplifier,Sau_CFCC_Pin_3,dcgain,91.20004
amplifier,Sau_CFCC_Pin_3,gain_bandwidth_product,501233.323413616
amplifier,Sau_CFCC_Pin_3,phase_in_deg,56.3161
amplifier,Sau_CFCC_Pin_3,pm_true,56.31626942742531
amplifier,Sau_CFCC_Pin_3,ph_xover,56.31626942742531
amplifier,Sau_CFCC_Pin_3,power,2.38461e-06
amplifier,Sau_CFCC_Pin_3,cmrrdc,-61.2546
amplifier,Sau_CFCC_Pin_3,dcpsrp,-52.51553
amplifier,Sau_CFCC_Pin_3,dcpsrn,-56.31286
amplifier,Sau_CFCC_Pin_3,vos25,0.00182307
amplifier,Sau_CFCC_Pin_3,tc,0.0149324
amplifier,Sau_CFCC_Pin_3,sr_rise,0.126012
amplifier,Sau_CFCC_Pin_3,sr_fall,0.371776
amplifier,Song_DACFC_Pin_3,dcgain,98.5835
amplifier,Song_DACFC_Pin_3,gain_bandwidth_product,560585.1564239217
amplifier,Song_DACFC_Pin_3,phase_in_deg,69.7834
amplifier,Song_DACFC_Pin_3,pm_true,69.78358460234797
amplifier,Song_DACFC_Pin_3,ph_xover,69.78358460234796
amplifier,Song_DACFC_Pin_3,power,1.69223e-05
amplifier,Song_DACFC_Pin_3,cmrrdc,-52.67068
amplifier,Song_DACFC_Pin_3,dcpsrp,-34.3833
amplifier,Song_DACFC_Pin_3,dcpsrn,-35.51732
amplifier,Song_DACFC_Pin_3,vos25,-0.00245729
amplifier,Song_DACFC_Pin_3,tc,5.265896317912154e-06
amplifier,Song_DACFC_Pin_3,sr_rise,0.0401309
amplifier,Song_DACFC_Pin_3,sr_fall,0.226762
amplifier,Tan_CLIA_Pin_3,dcgain,120.5112
amplifier,Tan_CLIA_Pin_3,gain_bandwidth_product,500503.26411881816
amplifier,Tan_CLIA_Pin_3,phase_in_deg,56.136
amplifier,Tan_CLIA_Pin_3,pm_true,56.13613525125132
amplifier,Tan_CLIA_Pin_3,ph_xover,56.13613525125132
amplifier,Tan_CLIA_Pin_3,power,4.0385e-06
amplifier,Tan_CLIA_Pin_3,cmrrdc,-41.50904
amplifier,Tan_CLIA_Pin_3,dcpsrp,-36.69463
amplifier,Tan_CLIA_Pin_3,dcpsrn,-44.11512
amplifier,Tan_CLIA_Pin_3,vos25,0.00203499
amplifier,Tan_CLIA_Pin_3,tc,0.00989447
amplifier,Tan_CLIA_Pin_3,sr_rise,0.064441
amplifier,Tan_CLIA_Pin_3,sr_fall,0.0207236
amplifier,Yan_AZ_Pin_3,dcgain,91.65782
amplifier,Yan_AZ_Pin_3,gain_bandwidth_product,8518448.76183841
amplifier,Yan_AZ_Pin_3,phase_in_deg,94.5624
amplifier,Yan_AZ_Pin_3,pm_true,94.56266483715088
amplifier,Yan_AZ_Pin_3,ph_xover,94.56266483715086
amplifier,Yan_AZ_Pin_3,power,9.7957e-05
amplifier,Yan_AZ_Pin_3,cmrrdc,-62.07923
amplifier,Yan_AZ_Pin_3,dcpsrp,-63.0276
amplifier,Yan_AZ_Pin_3,dcpsrn,-79.36335
amplifier,Yan_AZ_Pin_3,vos25,3.11777e-06
amplifier,Yan_AZ_Pin_3,tc,0.00531888
amplifier,Yan_AZ_Pin_3,sr_rise,0.687822
amplifier,Yan_AZ_Pin_3,sr_fall,2.29853
charge_pump,chargepump,up_iavg,8.622834e-06
charge_pump,chargepump,lo_iavg,8.622697e-06
charge_pump,chargepump,up_imin,-4.0306e-06
charge_pump,chargepump,up_imax,9.01513e-06
charge_pump,chargepump,lo_imin,8.244633e-06
charge_pump,chargepump,lo_imax,9.481667e-06
ldo,Basic_LDO,vout_max,0.4812461
ldo,Basic_LDO,vout_min,0.4861612
ldo,Basic_LDO,lnrmax,0.201942
ldo,Basic_LDO,lnrmin,0.0246191
ldo,Basic_LDO,lr,0.20264
ldo,Basic_LDO,power_max,0.0358664
ldo,Basic_LDO,power_min,0.00336608
ldo,Basic_LDO,dcgain_max,61.96572
ldo,Basic_LDO,gbw_max,2628495.1451002094
ldo,Basic_LDO,pm_max,98.0652
ldo,Basic_LDO,pm_true_max,98.06544144057823
ldo,Basic_LDO,dcgain_min,63.56582
ldo,Basic_LDO,gbw_min,2181442.7104131407
ldo,Basic_LDO,pm_min,88.0759
ldo,Basic_LDO,pm_true_min,88.07611699608863
ldo,Basic_LDO,psrr_max,-21.33811
ldo,Basic_LDO,psrr_min,-39.57085
ldo,Basic_LDO,undershoot,0.0438164
ldo,Basic_LDO,overshoot,0.00303736
ldo,ldo_1,vout_max,0.4768738
ldo,ldo_1,vout_min,0.4772065
ldo,ldo_1,lnrmax,0.0676881
ldo,ldo_1,lnrmin,0.109712
ldo,ldo_1,lr,0.0137973
ldo,ldo_1,power_max,0.0357611
ldo,ldo_1,power_min,0.0032612
ldo,ldo_1,dcgain_max,74.12218
ldo,ldo_1,gbw_max,10464748.319596404
ldo,ldo_1,pm_max,64.5607
ldo,ldo_1,pm_true_max,64.56082698785225
ldo,ldo_1,dcgain_min,87.13245
ldo,ldo_1,gbw_min,1952418.8596973787
ldo,ldo_1,pm_min,58.4992
ldo,ldo_1,pm_true_min,58.499297151349424
ldo,ldo_1,psrr_max,-25.34432
ldo,ldo_1,psrr_min,-24.22949
ldo,ldo_1,undershoot,0.0511179
ldo,ldo_1,overshoot,0.0134889
ldo,ldo_2,vout_max,0.45373
ldo,ldo_2,vout_min,0.45384
ldo,ldo_2,lnrmax,0.0583941
ldo,ldo_2,lnrmin,0.0583422
ldo,ldo_2,lr,0.00484873
ldo,ldo_2,power_max,0.0358343
ldo,ldo_2,power_min,0.00333395
ldo,ldo_2,dcgain_max,59.17473
ldo,ldo_2,gbw_max,16090267.636207383
ldo,ldo_2,pm_max,169.528
ldo,ldo_2,pm_true_max,169.52857112802894
ldo,ldo_2,dcgain_min,59.15393
ldo,ldo_2,gbw_min,11879110.670512399
ldo,ldo_2,pm_min,174.234
ldo,ldo_2,pm_true_min,174.2343124921038
ldo,ldo_2,psrr_max,-38.11994
ldo,ldo_2,psrr_min,-38.13562
ldo,ldo_2,undershoot,0.100994
ldo,ldo_2,overshoot,0.0119279
ldo,ldo_folded_cascode,vout_max,0.5017196
ldo,ldo_folded_cascode,vout_min,0.5065844
ldo,ldo_folded_cascode,lnrmax,0.138443
ldo,ldo_folded_cascode,lnrmin,0.165228
ldo,ldo_folded_cascode,lr,0.192491
ldo,ldo_folded_cascode,power_max,0.0367163
ldo,ldo_folded_cascode,power_min,0.00422011
ldo,ldo_folded_cascode,dcgain_max,50.70909
ldo,ldo_folded_cascode,gbw_max,40766208.32688761
ldo,ldo_folded_cascode,pm_max,52.9625
ldo,ldo_folded_cascode,pm_true_max,52.96261822021421
ldo,ldo_folded_cascode,dcgain_min,49.29786
ldo,ldo_folded_cascode,gbw_min,2923379.5813703923
ldo,ldo_folded_cascode,pm_min,89.4788
ldo,ldo_folded_cascode,pm_true_min,89.47901045396304
ldo,ldo_folded_cascode,psrr_max,-59.62562
ldo,ldo_folded_cascode,psrr_min,-40.34089
ldo,ldo_folded_cascode,undershoot,0.00489625
ldo,ldo_folded_cascode,overshoot,7.97039e-10
ldo,ldo_simple,vout_max,0.4533007
ldo,ldo_simple,vout_min,0.4563906
ldo,ldo_simple,lnrmax,0.123345
ldo,ldo_simple,lnrmin,0.0590326
ldo,ldo_simple,lr,0.134715
ldo,ldo_simple,power_max,0.0357515
ldo,ldo_simple,power_min,0.00325155
ldo,ldo_simple,dcgain_max,49.88988
ldo,ldo_simple,gbw_max,982808.7239213838
ldo,ldo_simple,pm_max,55.2148
ldo,ldo_simple,pm_true_max,55.21494654719801
ldo,ldo_simple,dcgain_min,55.89716
ldo,ldo_simple,gbw_min,327192.3445112
ldo,ldo_simple,pm_min,57.517
ldo,ldo_simple,pm_true_min,57.517106008873796
ldo,ldo_simple,psrr_max,-29.28464
ldo,ldo_simple,psrr_min,-32.4421
ldo,ldo_simple,undershoot,0.0822061
ldo,ldo_simple,overshoot,0.0742256
sensing_front_end,PTAT_65_classic1,vout25,0.2819273
sensing_front_end,PTAT_65_classic1,lsb_25_75c,0.000537465
sensing_front_end,PTAT_65_classic1,ppval,0.1573511
sensing_front_end,PTAT_65_classic1,vout0,0.2691063
sensing_front_end,PTAT_65_classic1,vout100,0.3305439
sensing_front_end,PTAT_65_classic1,mono_violations,0.0
sensing_front_end,PTAT_65_classic1,min_slope_25_75c,0.0005216300000000507
sensing_front_end,PTAT_65_classic1,max_step_frac_25_75c,0.010401571495992858
sensing_front_end,PTAT_65_classic1,dc_fallback_points,0.0
sensing_front_end,PTAT_CLASSIC,vout25,0.2460154
sensing_front_end,PTAT_CLASSIC,lsb_25_75c,0.000489059
sensing_front_end,PTAT_CLASSIC,ppval,0.1275344
sensing_front_end,PTAT_CLASSIC,vout0,0.2367316
sensing_front_end,PTAT_CLASSIC,vout100,0.3482662
sensing_front_end,PTAT_CLASSIC,mono_violations,0.0
sensing_front_end,PTAT_CLASSIC,min_slope_25_75c,0.00037868600000001695
sensing_front_end,PTAT_CLASSIC,max_step_frac_25_75c,0.03550780014687005
sensing_front_end,PTAT_CLASSIC,dc_fallback_points,0.0
sensing_front_end,PTAT_SENSOR,vout25,0.1831179
sensing_front_end,PTAT_SENSOR,lsb_25_75c,0.00113219
sensing_front_end,PTAT_SENSOR,ppval,0.3553779
sensing_front_end,PTAT_SENSOR,vout0,0.1741969
sensing_front_end,PTAT_SENSOR,vout100,0.3695345
sensing_front_end,PTAT_SENSOR,mono_violations,0.0
sensing_front_end,PTAT_SENSOR,min_slope_25_75c,0.0003573199999999943
sensing_front_end,PTAT_SENSOR,max_step_frac_25_75c,0.031001301669152496
sensing_front_end,PTAT_SENSOR,dc_fallback_points,0.0
sensing_front_end,SMCNR_SE_2st_AMP,vout25,0.162564
sensing_front_end,SMCNR_SE_2st_AMP,dcgain,69.86218
sensing_front_end,SMCNR_SE_2st_AMP,gain_bandwidth_product,638211.7015464777
sensing_front_end,SMCNR_SE_2st_AMP,phase_in_deg,120.78
sensing_front_end,SMCNR_SE_2st_AMP,pm_true,120.77990875072639
sensing_front_end,SMCNR_SE_2st_AMP,power,1.67871e-06
sensing_front_end,front_end_11_6T_schematic,vout25,0.09888392
sensing_front_end,front_end_11_6T_schematic,lsb_25_75c,0.00216527
sensing_front_end,front_end_11_6T_schematic,ppval,0.2677578
sensing_front_end,front_end_11_6T_schematic,vout0,0.09051727
sensing_front_end,front_end_11_6T_schematic,vout100,0.3463075
sensing_front_end,front_end_11_6T_schematic,mono_violations,0.0
sensing_front_end,front_end_11_6T_schematic,min_slope_25_75c,0.0003384653999999876
sensing_front_end,front_end_11_6T_schematic,max_step_frac_25_75c,0.12110207572489959
sensing_front_end,front_end_11_6T_schematic,dc_fallback_points,0.0
sensing_front_end,front_end_25_6T_schematic,vout25,0.1077376
sensing_front_end,front_end_25_6T_schematic,lsb_25_75c,0.000438903
sensing_front_end,front_end_25_6T_schematic,ppval,0.06176361
sensing_front_end,front_end_25_6T_schematic,vout0,0.09719346
sensing_front_end,front_end_25_6T_schematic,vout100,0.1411836
sensing_front_end,front_end_25_6T_schematic,mono_violations,0.0
sensing_front_end,front_end_25_6T_schematic,min_slope_25_75c,0.00016767800000000443
sensing_front_end,front_end_25_6T_schematic,max_step_frac_25_75c,0.013260917074940922
sensing_front_end,front_end_25_6T_schematic,dc_fallback_points,0.0
sensing_front_end,front_end_31_3T_schematic,vout25,0.09678934
sensing_front_end,front_end_31_3T_schematic,lsb_25_75c,0.00221796
sensing_front_end,front_end_31_3T_schematic,ppval,0.4559274
sensing_front_end,front_end_31_3T_schematic,vout0,0.09207675
sensing_front_end,front_end_31_3T_schematic,vout100,0.39098
sensing_front_end,front_end_31_3T_schematic,mono_violations,0.0
sensing_front_end,front_end_31_3T_schematic,min_slope_25_75c,0.0001812313999999815
sensing_front_end,front_end_31_3T_schematic,max_step_frac_25_75c,0.02510670803357822
sensing_front_end,front_end_31_3T_schematic,dc_fallback_points,0.0
sensing_front_end,front_end_42_2_2015_REF_schematic,vout25,0.2189744
sensing_front_end,front_end_42_2_2015_REF_schematic,lsb_25_75c,0.00441231
sensing_front_end,front_end_42_2_2015_REF_schematic,ppval,0.4717109
sensing_front_end,front_end_42_2_2015_REF_schematic,vout0,0.1950642
sensing_front_end,front_end_42_2_2015_REF_schematic,vout100,0.6234756
sensing_front_end,front_end_42_2_2015_REF_schematic,mono_violations,0.0
sensing_front_end,front_end_42_2_2015_REF_schematic,min_slope_25_75c,0.000982741999999981
sensing_front_end,front_end_42_2_2015_REF_schematic,max_step_frac_25_75c,0.03260919307505716
sensing_front_end,front_end_42_2_2015_REF_schematic,dc_fallback_points,0.0
sensing_front_end,ptat_1,vout25,0.06194343
sensing_front_end,ptat_1,lsb_25_75c,0.00128768
sensing_front_end,ptat_1,ppval,0.3962104
sensing_front_end,ptat_1,vout0,0.05534525
sensing_front_end,ptat_1,vout100,0.2597993
sensing_front_end,ptat_1,mono_violations,0.0
sensing_front_end,ptat_1,min_slope_25_75c,0.0002741009999999988
sensing_front_end,ptat_1,max_step_frac_25_75c,0.029960757214306716
sensing_front_end,ptat_1,dc_fallback_points,0.0
sensing_front_end,ptat_2,vout25,0.1071261
sensing_front_end,ptat_2,lsb_25_75c,0.0025771
sensing_front_end,ptat_2,ppval,0.1554496
sensing_front_end,ptat_2,vout0,0.09676071
sensing_front_end,ptat_2,vout100,0.240604
sensing_front_end,ptat_2,mono_violations,0.0
sensing_front_end,ptat_2,min_slope_25_75c,0.00036166799999998167
sensing_front_end,ptat_2,max_step_frac_25_75c,0.02704620904275096
sensing_front_end,ptat_2,dc_fallback_points,0.0
sensing_front_end,ptat_3,vout25,0.1891815
sensing_front_end,ptat_3,lsb_25_75c,0.00196209
sensing_front_end,ptat_3,ppval,0.4700314
sensing_front_end,ptat_3,vout0,0.1754408
sensing_front_end,ptat_3,vout100,0.537855
sensing_front_end,ptat_3,mono_violations,0.0
sensing_front_end,ptat_3,min_slope_25_75c,0.0005743659999999928
sensing_front_end,ptat_3,max_step_frac_25_75c,0.03665136574225766
sensing_front_end,ptat_3,dc_fallback_points,0.0
sensing_front_end,ptat_4,vout25,0.1553437
sensing_front_end,ptat_4,lsb_25_75c,0.00168067
sensing_front_end,ptat_4,ppval,0.4460028
sensing_front_end,ptat_4,vout0,0.1401263
sensing_front_end,ptat_4,vout100,0.4259411
sensing_front_end,ptat_4,mono_violations,0.0
sensing_front_end,ptat_4,min_slope_25_75c,0.0006094500000000114
sensing_front_end,ptat_4,max_step_frac_25_75c,0.029614620668750483
sensing_front_end,ptat_4,dc_fallback_points,0.0
sensing_front_end,ptat_6,vout25,0.1071261
sensing_front_end,ptat_6,lsb_25_75c,0.0025771
sensing_front_end,ptat_6,ppval,0.1554496
sensing_front_end,ptat_6,vout0,0.09676071
sensing_front_end,ptat_6,vout100,0.240604
sensing_front_end,ptat_6,mono_violations,0.0
sensing_front_end,ptat_6,min_slope_25_75c,0.00036166799999998167
sensing_front_end,ptat_6,max_step_frac_25_75c,0.02704620904275096
sensing_front_end,ptat_6,dc_fallback_points,0.0
voltage_reference,dual_output_subthreshold_vref,vref1_at25,0.2506898
voltage_reference,dual_output_subthreshold_vref,vref1_tc,334.772
voltage_reference,dual_output_subthreshold_vref,vref2_at25,0.4943363
voltage_reference,dual_output_subthreshold_vref,vref2_tc,322.595
voltage_reference,three_output_vref,vref1_at25,0.2506898
voltage_reference,three_output_vref,vref1_tc,334.77
voltage_reference,three_output_vref,vref2_at25,0.4943363
voltage_reference,three_output_vref,vref2_tc,322.595
voltage_reference,three_output_vref,vref3_at25,0.2471682
voltage_reference,three_output_vref,vref3_tc,322.595
